"sample_ID","ionic_conductivity_final","fcomp_mat1","fcomp_mat2","fcomp_mat1_ratio","fcomp_mat2_ratio","fcomp_additive","fcomp_additive_wt_pct","fcomp_salt","fcomp_salt_wt_pct","fcomp_formulation","date_casted","cast_type","fab_method","area_cm2","spe_thickness_avg","print_type","flag_for_removal"
"SS_448",8.0808e-08,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",15,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 15 aerosil 380, 10 LiTFSI",2024-10-04,"PCB print",2,1.89,1.1233,"PCB print",FALSE
"SS_448",2.8571e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",15,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 15 aerosil 380, 10 LiTFSI",2024-10-04,"PCB print",2,1.89,1.1233,"PCB print",FALSE
"SS_448",2.8369e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",15,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 15 aerosil 380, 10 LiTFSI",2024-10-04,"PCB print",2,1.89,1.1233,"PCB print",FALSE
"SS_449",NA,"none","none",0,0,"none",0,"none",0,"0 none, 0 none, NA none, NA none",2025-07-09,"PCB print",2,0,0,"PCB print",FALSE
"SS_45",0,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",4.28,"LiTFSI",30,"0.9 PEGMEA, 0.1 PEGDA, 4.29 aerosil 380, 30 LiTFSI",2023-11-01,"Coin cell",1,1.9436,0.1263,"Coin cell",FALSE
"SS_45",0,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",4.28,"LiTFSI",30,"0.9 PEGMEA, 0.1 PEGDA, 4.29 aerosil 380, 30 LiTFSI",2023-11-01,"Coin cell",1,1.9436,0.1263,"Coin cell",FALSE
"SS_45",0,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",4.28,"LiTFSI",30,"0.9 PEGMEA, 0.1 PEGDA, 4.29 aerosil 380, 30 LiTFSI",2023-11-01,"Coin cell",1,1.9436,0.1263,"Coin cell",FALSE
"SS_45",0,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",4.28,"LiTFSI",30,"0.9 PEGMEA, 0.1 PEGDA, 4.29 aerosil 380, 30 LiTFSI",2023-11-01,"Coin cell",1,1.9436,0.1263,"Coin cell",FALSE
"SS_45",0,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",4.28,"LiTFSI",30,"0.9 PEGMEA, 0.1 PEGDA, 4.29 aerosil 380, 30 LiTFSI",2023-11-01,"Coin cell",1,1.9436,0.1263,"Coin cell",FALSE
"SS_45",0,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",4.28,"LiTFSI",30,"0.9 PEGMEA, 0.1 PEGDA, 4.29 aerosil 380, 30 LiTFSI",2023-11-01,"Coin cell",1,1.9436,0.1263,"Coin cell",FALSE
"SS_45",1e-04,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",4.28,"LiTFSI",30,"0.9 PEGMEA, 0.1 PEGDA, 4.29 aerosil 380, 30 LiTFSI",2023-11-01,"Coin cell",1,1.9436,0.1263,"Coin cell",FALSE
"SS_45",0,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",4.28,"LiTFSI",30,"0.9 PEGMEA, 0.1 PEGDA, 4.29 aerosil 380, 30 LiTFSI",2023-11-01,"Coin cell",1,1.9436,0.1263,"Coin cell",FALSE
"SS_45",1e-04,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",4.28,"LiTFSI",30,"0.9 PEGMEA, 0.1 PEGDA, 4.29 aerosil 380, 30 LiTFSI",2023-11-01,"Coin cell",1,1.9436,0.1263,"Coin cell",FALSE
"SS_45",5.6423e-07,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",4.28,"LiTFSI",30,"0.9 PEGMEA, 0.1 PEGDA, 4.29 aerosil 380, 30 LiTFSI",2023-11-01,"Coin cell",1,1.9436,0.1263,"Coin cell",FALSE
"SS_45",3.7827e-07,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",4.28,"LiTFSI",30,"0.9 PEGMEA, 0.1 PEGDA, 4.29 aerosil 380, 30 LiTFSI",2023-11-01,"Coin cell",1,1.9436,0.1263,"Coin cell",FALSE
"SS_45",5.9356e-07,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",4.28,"LiTFSI",30,"0.9 PEGMEA, 0.1 PEGDA, 4.29 aerosil 380, 30 LiTFSI",2023-11-01,"Coin cell",1,1.9436,0.1263,"Coin cell",FALSE
"SS_450",NA,"none","none",0,0,"none",0,"none",0,"0 none, 0 none, NA none, NA none",2025-07-09,"PCB print",2,0,0,"PCB print",FALSE
"SS_451",NA,"none","none",0,0,"none",0,"none",0,"0 none, 0 none, NA none, NA none",2025-07-09,"PCB print",2,0,0,"PCB print",FALSE
"SS_453",2.5157e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",15,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 15 aerosil 380, 20 LiTFSI",2024-09-19,"PCB print",2,1.89,1,"PCB print",FALSE
"SS_453",2.3392e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",15,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 15 aerosil 380, 20 LiTFSI",2024-09-19,"PCB print",2,1.89,1,"PCB print",FALSE
"SS_453",4.2508e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",15,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 15 aerosil 380, 20 LiTFSI",2024-09-19,"PCB print",2,1.89,1,"PCB print",FALSE
"SS_453",1.7316e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",15,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 15 aerosil 380, 20 LiTFSI",2024-09-19,"PCB print",2,1.89,1,"PCB print",FALSE
"SS_454",1.108e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",10.7,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 10.7 aerosil 380, 20 LiTFSI",2024-09-19,"PCB print",2,1.89,1.1067,"PCB print",FALSE
"SS_454",2.3392e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",10.7,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 10.7 aerosil 380, 20 LiTFSI",2024-09-19,"PCB print",2,1.89,1.1067,"PCB print",FALSE
"SS_454",4.3057e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",10.7,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 10.7 aerosil 380, 20 LiTFSI",2024-09-19,"PCB print",2,1.89,1.1067,"PCB print",FALSE
"SS_454",4.9689e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",10.7,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 10.7 aerosil 380, 20 LiTFSI",2024-09-19,"PCB print",2,1.89,1.1067,"PCB print",FALSE
"SS_455",NA,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 0 LiTFSI",2025-07-21,"PCB print",2,1.89,1.1067,"PCB print",FALSE
"SS_456",NA,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",4.29,"LiTFSI",2.86,"0.9 PEGMEA, 0.1 PEGDA, 4.29 aerosil 380, 2.86 LiTFSI",2025-07-21,"PCB print",2,1.89,1.1067,"PCB print",FALSE
"SS_457",NA,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",10.7,"LiTFSI",7.14,"0.9 PEGMEA, 0.1 PEGDA, 10.7 aerosil 380, 7.14 LiTFSI",2025-07-21,"PCB print",2,1.89,1.1067,"PCB print",FALSE
"SS_458",NA,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",15,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 15 aerosil 380, 10 LiTFSI",2025-07-21,"PCB print",2,1.89,1.1067,"PCB print",FALSE
"SS_459",NA,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 10 LiTFSI",2025-07-24,"PCB print",2,1.89,1.1067,"PCB print",FALSE
"SS_46",0,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",2.14,"LiTFSI",30,"0.9 PEGMEA, 0.1 PEGDA, 2.14 aerosil 380, 30 LiTFSI",2023-11-01,"Coin cell",1,1.9436,0.1823,"Coin cell",FALSE
"SS_46",0,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",2.14,"LiTFSI",30,"0.9 PEGMEA, 0.1 PEGDA, 2.14 aerosil 380, 30 LiTFSI",2023-11-01,"Coin cell",1,1.9436,0.1823,"Coin cell",FALSE
"SS_46",0,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",2.14,"LiTFSI",30,"0.9 PEGMEA, 0.1 PEGDA, 2.14 aerosil 380, 30 LiTFSI",2023-11-01,"Coin cell",1,1.9436,0.1823,"Coin cell",FALSE
"SS_46",5.457e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",2.14,"LiTFSI",30,"0.9 PEGMEA, 0.1 PEGDA, 2.14 aerosil 380, 30 LiTFSI",2023-11-01,"Coin cell",1,1.9436,0.1823,"Coin cell",FALSE
"SS_46",5.472e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",2.14,"LiTFSI",30,"0.9 PEGMEA, 0.1 PEGDA, 2.14 aerosil 380, 30 LiTFSI",2023-11-01,"Coin cell",1,1.9436,0.1823,"Coin cell",FALSE
"SS_46",5.5402e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",2.14,"LiTFSI",30,"0.9 PEGMEA, 0.1 PEGDA, 2.14 aerosil 380, 30 LiTFSI",2023-11-01,"Coin cell",1,1.9436,0.1823,"Coin cell",FALSE
"SS_46",0,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",2.14,"LiTFSI",30,"0.9 PEGMEA, 0.1 PEGDA, 2.14 aerosil 380, 30 LiTFSI",2023-11-01,"Coin cell",1,1.9436,0.1823,"Coin cell",FALSE
"SS_46",0,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",2.14,"LiTFSI",30,"0.9 PEGMEA, 0.1 PEGDA, 2.14 aerosil 380, 30 LiTFSI",2023-11-01,"Coin cell",1,1.9436,0.1823,"Coin cell",FALSE
"SS_46",0,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",2.14,"LiTFSI",30,"0.9 PEGMEA, 0.1 PEGDA, 2.14 aerosil 380, 30 LiTFSI",2023-11-01,"Coin cell",1,1.9436,0.1823,"Coin cell",FALSE
"SS_46",2.2877e-07,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",2.14,"LiTFSI",30,"0.9 PEGMEA, 0.1 PEGDA, 2.14 aerosil 380, 30 LiTFSI",2023-11-01,"Coin cell",1,1.9436,0.1823,"Coin cell",FALSE
"SS_46",1.075e-07,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",2.14,"LiTFSI",30,"0.9 PEGMEA, 0.1 PEGDA, 2.14 aerosil 380, 30 LiTFSI",2023-11-01,"Coin cell",1,1.9436,0.1823,"Coin cell",FALSE
"SS_46",3.8731e-07,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",2.14,"LiTFSI",30,"0.9 PEGMEA, 0.1 PEGDA, 2.14 aerosil 380, 30 LiTFSI",2023-11-01,"Coin cell",1,1.9436,0.1823,"Coin cell",FALSE
"SS_460",NA,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",6.43,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 6.43 aerosil 380, 10 LiTFSI",2025-07-24,"PCB print",2,1.89,1.1067,"PCB print",FALSE
"SS_461",NA,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",8.57,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 8.57 aerosil 380, 10 LiTFSI",2025-07-24,"PCB print",2,1.89,1.1067,"PCB print",FALSE
"SS_462",NA,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",15,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 15 aerosil 380, 10 LiTFSI",2025-07-24,"PCB print",2,1.89,1.1067,"PCB print",FALSE
"SS_463",NA,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 10 LiTFSI",2025-07-24,"PCB print",2,1.89,1.1067,"PCB print",FALSE
"SS_464",NA,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",2.14,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 2.14 aerosil 380, 10 LiTFSI",2025-07-24,"PCB print",2,1.89,1.1067,"PCB print",FALSE
"SS_465",NA,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",4.29,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 4.29 aerosil 380, 10 LiTFSI",2025-07-24,"PCB print",2,1.89,1.1067,"PCB print",FALSE
"SS_466",NA,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",6.43,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 6.43 aerosil 380, 10 LiTFSI",2025-07-24,"PCB print",2,1.89,1.1067,"PCB print",FALSE
"SS_467",NA,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",8.57,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 8.57 aerosil 380, 10 LiTFSI",2025-07-24,"PCB print",2,1.89,1.1233,"PCB print",FALSE
"SS_468",NA,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",10.7,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 10.7 aerosil 380, 10 LiTFSI",2025-07-24,"PCB print",2,1.89,1.1233,"PCB print",FALSE
"SS_469",NA,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",12.9,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 12.9 aerosil 380, 10 LiTFSI",2025-07-24,"PCB print",2,1.89,1.1233,"PCB print",FALSE
"SS_47",2.1858e-08,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",30,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 30 LiTFSI",2023-11-01,"Coin cell",1,1.9436,0.8133,"Coin cell",FALSE
"SS_47",2.0833e-08,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",30,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 30 LiTFSI",2023-11-01,"Coin cell",1,1.9436,0.8133,"Coin cell",FALSE
"SS_47",2.1978e-08,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",30,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 30 LiTFSI",2023-11-01,"Coin cell",1,1.9436,0.8133,"Coin cell",FALSE
"SS_47",2.1978e-08,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",30,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 30 LiTFSI",2023-11-01,"Coin cell",1,1.9436,0.8133,"Coin cell",FALSE
"SS_47",2.1978e-08,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",30,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 30 LiTFSI",2023-11-01,"Coin cell",1,1.9436,0.8133,"Coin cell",FALSE
"SS_47",2.2099e-08,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",30,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 30 LiTFSI",2023-11-01,"Coin cell",1,1.9436,0.8133,"Coin cell",FALSE
"SS_47",3.4188e-08,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",30,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 30 LiTFSI",2023-11-01,"Coin cell",1,1.9436,0.8133,"Coin cell",FALSE
"SS_47",2.3121e-08,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",30,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 30 LiTFSI",2023-11-01,"Coin cell",1,1.9436,0.8133,"Coin cell",FALSE
"SS_47",2.3529e-08,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",30,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 30 LiTFSI",2023-11-01,"Coin cell",1,1.9436,0.8133,"Coin cell",FALSE
"SS_47",2.085e-09,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",30,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 30 LiTFSI",2023-11-01,"Coin cell",1,1.9436,0.8133,"Coin cell",FALSE
"SS_47",2.0427e-09,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",30,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 30 LiTFSI",2023-11-01,"Coin cell",1,1.9436,0.8133,"Coin cell",FALSE
"SS_47",2.2943e-09,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",30,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 30 LiTFSI",2023-11-01,"Coin cell",1,1.9436,0.8133,"Coin cell",FALSE
"SS_470",NA,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",15,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 15 aerosil 380, 10 LiTFSI",2025-07-24,"PCB print",2,1.89,1.1233,"PCB print",FALSE
"SS_471",NA,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 10 LiTFSI",2025-07-24,"PCB print",2,1.89,1.1233,"PCB print",FALSE
"SS_472",NA,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",2.14,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 2.14 aerosil 380, 10 LiTFSI",2025-07-24,"PCB print",2,1.89,1.1233,"PCB print",FALSE
"SS_473",NA,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",4.29,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 4.29 aerosil 380, 10 LiTFSI",2025-07-24,"PCB print",2,1.89,1.1233,"PCB print",FALSE
"SS_474",NA,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",6.43,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 6.43 aerosil 380, 10 LiTFSI",2025-07-24,"PCB print",2,1.89,1.1233,"PCB print",FALSE
"SS_475",NA,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",8.57,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 8.57 aerosil 380, 10 LiTFSI",2025-07-24,"PCB print",2,1.89,1.1233,"PCB print",FALSE
"SS_476",NA,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",10.7,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 10.7 aerosil 380, 10 LiTFSI",2025-07-24,"PCB print",2,1.89,1.1233,"PCB print",FALSE
"SS_477",NA,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",12.9,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 12.9 aerosil 380, 10 LiTFSI",2025-07-24,"PCB print",2,1.89,1.1233,"PCB print",FALSE
"SS_478",NA,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",15,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 15 aerosil 380, 10 LiTFSI",2025-07-24,"PCB print",2,1.89,1.1233,"PCB print",FALSE
"SS_479",NA,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 0 LiTFSI",2025-08-05,"PCB print",2,1.89,1.1233,"PCB print",FALSE
"SS_48",5.1348e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",15,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 15 aerosil 380, 20 LiTFSI",2023-11-17,"PCB print",2,0.028,1.08,"PCB print",FALSE
"SS_48",5.6497e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",15,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 15 aerosil 380, 20 LiTFSI",2023-11-17,"PCB print",2,0.028,1.08,"PCB print",FALSE
"SS_48",5.6101e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",15,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 15 aerosil 380, 20 LiTFSI",2023-11-17,"PCB print",2,0.028,1.08,"PCB print",FALSE
"SS_480",NA,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",3.75,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 3.75 aerosil 380, 0 LiTFSI",2025-08-05,"PCB print",2,1.89,1.1233,"PCB print",FALSE
"SS_481",NA,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 20 LiTFSI",2025-08-07,"PCB print",2,1.89,1.1233,"PCB print",FALSE
"SS_482",NA,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",2.14,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 2.14 aerosil 380, 20 LiTFSI",2025-08-07,"PCB print",2,1.89,1.1233,"PCB print",FALSE
"SS_483",NA,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",4.29,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 4.29 aerosil 380, 20 LiTFSI",2025-08-07,"PCB print",2,1.89,1.1233,"PCB print",FALSE
"SS_484",NA,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",6.43,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 6.43 aerosil 380, 20 LiTFSI",2025-08-07,"PCB print",2,1.89,1.1233,"PCB print",FALSE
"SS_485",NA,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",8.57,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 8.57 aerosil 380, 20 LiTFSI",2025-08-07,"PCB print",2,1.89,1.1233,"PCB print",FALSE
"SS_486",NA,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 20 LiTFSI",2025-08-07,"PCB print",2,1.89,1.1233,"PCB print",FALSE
"SS_487",NA,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",3,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 3 aerosil 380, 20 LiTFSI",2025-08-07,"PCB print",2,1.89,1.1233,"PCB print",FALSE
"SS_488",NA,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",6,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 6 aerosil 380, 20 LiTFSI",2025-08-07,"PCB print",2,1.89,1.1233,"PCB print",FALSE
"SS_489",NA,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",9,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 9 aerosil 380, 20 LiTFSI",2025-08-07,"PCB print",2,1.89,1.1233,"PCB print",FALSE
"SS_49",6.9085e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",12.9,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 12.9 aerosil 380, 20 LiTFSI",2023-11-17,"PCB print",2,0.028,1.0367,"PCB print",FALSE
"SS_49",6.7682e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",12.9,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 12.9 aerosil 380, 20 LiTFSI",2023-11-17,"PCB print",2,0.028,1.0367,"PCB print",FALSE
"SS_49",6.9565e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",12.9,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 12.9 aerosil 380, 20 LiTFSI",2023-11-17,"PCB print",2,0.028,1.0367,"PCB print",FALSE
"SS_490",NA,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",12,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 12 aerosil 380, 20 LiTFSI",2025-08-07,"PCB print",2,1.89,1.1233,"PCB print",FALSE
"SS_491",NA,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 20 LiTFSI",2025-09-10,"PCB print",2,1.89,1.1233,"PCB print",FALSE
"SS_492",NA,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",2.14,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 2.14 aerosil 380, 20 LiTFSI",2025-09-10,"PCB print",2,1.89,1.1233,"PCB print",FALSE
"SS_493",NA,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",4.29,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 4.29 aerosil 380, 20 LiTFSI",2025-09-10,"PCB print",2,1.89,1.1233,"PCB print",FALSE
"SS_494",NA,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",6.43,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 6.43 aerosil 380, 20 LiTFSI",2025-09-10,"PCB print",2,1.89,1.1233,"PCB print",FALSE
"SS_495",NA,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",8.57,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 8.57 aerosil 380, 20 LiTFSI",2025-09-10,"PCB print",2,1.89,1.1233,"PCB print",FALSE
"SS_496",NA,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",10.7,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 10.7 aerosil 380, 20 LiTFSI",2025-09-10,"PCB print",2,1.89,1.1233,"PCB print",FALSE
"SS_497",NA,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",12.9,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 12.9 aerosil 380, 20 LiTFSI",2025-09-10,"PCB print",2,1.89,1.1233,"PCB print",FALSE
"SS_498",NA,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",15,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 15 aerosil 380, 20 LiTFSI",2025-09-10,"PCB print",2,1.89,1.1233,"PCB print",FALSE
"SS_499",NA,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",12.9,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 12.9 aerosil 380, 20 LiTFSI",2025-09-10,"PCB print",2,1.89,1.1233,"PCB print",FALSE
"SS_50",0,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",10.7,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 10.7 aerosil 380, 20 LiTFSI",2023-11-17,"PCB print",2,0.028,0.6867,"PCB print",FALSE
"SS_50",0,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",10.7,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 10.7 aerosil 380, 20 LiTFSI",2023-11-17,"PCB print",2,0.028,0.6867,"PCB print",FALSE
