Filename	10-23-23-pegda-pegmea-0a380-0litfsi
Instrument name	DSC2A-01583 (172.23.160.11)
Operator	JJS
rundate	10/7/2024
Sample name	10-23-23-pegda-pegmea-0a380-0litfsi
proceduresegments	Ramp 5.00 °C/min to 120.00 °C; Ramp 5.00 °C/min to -100.00 °C; Ramp 5.00 °C/min to 120.00 °C; Ramp 5.00 °C/min to -100.00 °C; Ramp 5.00 °C/min to 120.00 °C
[step]
Ramp 5.00 °C/min to -100.00 °C
Time	Temperature	Heat Flow (Normalized)
114.81	81.91	0.131
114.81	81.89	0.131
114.81	81.88	0.131
114.81	81.87	0.131
114.82	81.86	0.131
114.82	81.86	0.131
114.82	81.85	0.131
114.81	81.90	0.131
114.81	81.89	0.131
114.81	81.87	0.131
114.82	81.86	0.131
114.82	81.86	0.131
114.82	81.85	0.131
114.81	81.88	0.131
114.82	81.84	0.131
114.83	81.82	0.131
114.83	81.81	0.131
114.83	81.80	0.131
114.83	81.80	0.131
114.82	81.83	0.131
114.82	81.84	0.131
114.83	81.82	0.131
114.83	81.81	0.131
114.83	81.80	0.131
114.83	81.80	0.131
114.83	81.79	0.131
114.82	81.83	0.131
114.83	81.79	0.131
114.84	81.77	0.131
114.84	81.76	0.131
114.84	81.76	0.131
114.84	81.75	0.131
114.84	81.74	0.131
114.83	81.78	0.131
114.83	81.78	0.131
114.84	81.76	0.131
114.84	81.76	0.131
114.84	81.75	0.131
114.84	81.74	0.131
114.84	81.73	0.131
114.85	81.72	0.131
114.84	81.77	0.131
114.84	81.73	0.131
114.85	81.71	0.131
114.85	81.71	0.131
114.85	81.70	0.131
114.85	81.69	0.131
114.85	81.68	0.131
114.85	81.72	0.131
114.85	81.71	0.131
114.85	81.70	0.131
114.85	81.69	0.131
114.85	81.68	0.131
114.85	81.67	0.131
114.85	81.71	0.131
114.85	81.67	0.131
114.86	81.66	0.131
114.86	81.65	0.131
114.86	81.64	0.131
114.86	81.63	0.131
114.86	81.62	0.131
114.87	81.61	0.131
114.87	81.61	0.131
114.87	81.60	0.131
114.86	81.66	0.131
114.86	81.66	0.131
114.86	81.65	0.131
114.86	81.64	0.131
114.86	81.63	0.131
114.86	81.62	0.131
114.87	81.61	0.131
114.87	81.61	0.131
114.87	81.60	0.131
114.86	81.66	0.131
114.87	81.59	0.131
114.88	81.57	0.131
114.88	81.56	0.131
114.88	81.56	0.131
114.88	81.55	0.131
114.88	81.54	0.131
114.88	81.53	0.131
114.89	81.52	0.131
114.89	81.51	0.131
114.89	81.51	0.131
114.89	81.50	0.131
114.89	81.49	0.131
114.89	81.48	0.131
114.87	81.58	0.131
114.87	81.59	0.131
114.88	81.57	0.131
114.88	81.56	0.131
114.88	81.56	0.131
114.88	81.55	0.131
114.88	81.54	0.131
114.88	81.53	0.131
114.89	81.52	0.131
114.89	81.51	0.131
114.89	81.51	0.131
114.89	81.50	0.131
114.89	81.49	0.131
114.89	81.48	0.131
114.90	81.47	0.131
114.87	81.58	0.131
114.90	81.47	0.131
114.90	81.46	0.131
114.90	81.45	0.131
114.90	81.44	0.131
114.90	81.43	0.131
114.90	81.46	0.131
114.90	81.46	0.131
114.90	81.45	0.131
114.90	81.44	0.131
114.90	81.43	0.131
114.90	81.42	0.131
114.90	81.46	0.131
114.90	81.42	0.131
114.91	81.41	0.131
114.91	81.40	0.131
114.91	81.39	0.131
114.91	81.38	0.131
114.91	81.37	0.131
114.92	81.36	0.131
114.91	81.41	0.131
114.91	81.41	0.131
114.91	81.40	0.131
114.91	81.39	0.131
114.91	81.38	0.131
114.91	81.37	0.131
114.92	81.36	0.131
114.91	81.41	0.131
114.92	81.36	0.131
114.92	81.34	0.131
114.92	81.33	0.131
114.93	81.32	0.131
114.93	81.31	0.131
114.92	81.35	0.131
114.92	81.36	0.131
114.92	81.34	0.131
114.92	81.33	0.131
114.93	81.32	0.131
114.93	81.31	0.131
114.93	81.30	0.131
114.92	81.35	0.131
114.93	81.30	0.131
114.93	81.29	0.131
114.93	81.28	0.131
114.94	81.27	0.131
114.94	81.26	0.131
114.93	81.30	0.131
114.93	81.30	0.131
114.93	81.28	0.131
114.94	81.27	0.131
114.94	81.26	0.131
114.94	81.26	0.131
114.93	81.29	0.131
114.94	81.26	0.131
114.94	81.24	0.131
114.94	81.23	0.131
114.95	81.22	0.131
114.95	81.21	0.131
114.94	81.25	0.131
114.94	81.25	0.131
114.94	81.23	0.131
114.95	81.22	0.131
114.95	81.21	0.131
114.95	81.21	0.131
114.94	81.24	0.131
114.95	81.21	0.131
114.95	81.19	0.131
114.95	81.18	0.131
114.95	81.17	0.131
114.96	81.16	0.131
114.96	81.16	0.131
114.95	81.20	0.131
114.95	81.20	0.131
114.95	81.18	0.131
114.95	81.17	0.131
114.96	81.16	0.131
114.96	81.16	0.131
114.96	81.15	0.131
114.95	81.19	0.131
114.96	81.15	0.131
114.96	81.13	0.131
114.96	81.12	0.131
114.96	81.14	0.131
114.96	81.14	0.131
114.96	81.12	0.131
114.97	81.11	0.131
114.97	81.11	0.131
114.96	81.13	0.131
114.97	81.11	0.131
114.97	81.10	0.131
114.97	81.09	0.131
114.97	81.11	0.131
114.97	81.10	0.131
114.97	81.08	0.131
114.97	81.09	0.131
114.98	81.07	0.131
114.98	81.06	0.131
114.98	81.06	0.131
114.98	81.05	0.131
114.98	81.04	0.131
114.97	81.08	0.131
114.98	81.06	0.131
114.98	81.06	0.131
114.98	81.05	0.131
114.98	81.04	0.131
114.98	81.03	0.131
114.98	81.07	0.131
114.98	81.03	0.131
114.99	81.02	0.131
114.99	81.01	0.131
114.99	81.00	0.131
114.99	80.99	0.131
114.99	80.98	0.131
114.99	81.02	0.131
114.99	81.02	0.131
114.99	81.01	0.131
114.99	81.00	0.131
114.99	80.99	0.131
114.99	80.98	0.131
115.00	80.97	0.131
114.99	81.02	0.131
115.00	80.97	0.131
115.00	80.96	0.131
115.00	80.95	0.131
115.00	80.94	0.131
115.00	80.93	0.131
115.00	80.96	0.131
115.00	80.96	0.131
115.00	80.95	0.131
115.00	80.94	0.131
115.00	80.93	0.131
115.00	80.92	0.131
115.00	80.96	0.131
115.00	80.92	0.131
115.01	80.91	0.131
115.01	80.90	0.131
115.01	80.89	0.131
115.01	80.88	0.131
115.01	80.87	0.131
115.02	80.86	0.131
115.02	80.86	0.131
115.02	80.85	0.131
115.01	80.92	0.131
115.01	80.92	0.131
115.01	80.90	0.131
115.01	80.89	0.131
115.01	80.88	0.131
115.01	80.87	0.131
115.02	80.86	0.131
115.02	80.86	0.131
115.02	80.85	0.131
115.01	80.91	0.131
115.02	80.83	0.131
115.03	80.82	0.131
115.03	80.81	0.131
115.03	80.81	0.131
115.03	80.80	0.131
115.03	80.79	0.131
115.02	80.84	0.131
115.02	80.84	0.131
115.03	80.82	0.131
115.03	80.81	0.131
115.03	80.81	0.131
115.03	80.80	0.131
115.03	80.79	0.131
115.03	80.78	0.131
115.02	80.83	0.131
115.04	80.77	0.131
115.04	80.77	0.131
115.04	80.76	0.131
115.04	80.75	0.131
115.04	80.74	0.131
115.04	80.73	0.131
115.05	80.72	0.131
115.03	80.78	0.131
115.04	80.77	0.131
115.04	80.76	0.131
115.04	80.75	0.131
115.04	80.74	0.131
115.04	80.73	0.131
115.05	80.72	0.131
115.04	80.77	0.131
115.05	80.71	0.131
115.05	80.70	0.131
115.05	80.69	0.131
115.05	80.68	0.131
115.05	80.67	0.131
115.06	80.67	0.131
115.05	80.72	0.131
115.05	80.72	0.131
115.05	80.70	0.131
115.05	80.69	0.131
115.05	80.68	0.131
115.05	80.67	0.131
115.06	80.67	0.131
115.05	80.71	0.131
115.06	80.66	0.131
115.06	80.64	0.131
115.06	80.63	0.131
115.06	80.62	0.131
115.07	80.61	0.131
115.07	80.61	0.131
115.07	80.60	0.131
115.06	80.65	0.131
115.06	80.66	0.131
115.06	80.64	0.131
115.06	80.63	0.131
115.06	80.62	0.131
115.07	80.61	0.131
115.07	80.61	0.131
115.07	80.60	0.131
115.07	80.59	0.131
115.06	80.65	0.131
115.07	80.59	0.131
115.08	80.57	0.131
115.08	80.56	0.131
115.08	80.56	0.131
115.08	80.55	0.131
115.08	80.54	0.131
115.07	80.58	0.131
115.07	80.58	0.131
115.08	80.56	0.131
115.08	80.56	0.131
115.08	80.55	0.131
115.08	80.54	0.131
115.08	80.53	0.131
115.08	80.57	0.131
115.08	80.53	0.131
115.09	80.51	0.131
115.09	80.51	0.131
115.09	80.50	0.131
115.09	80.49	0.131
115.09	80.48	0.131
115.09	80.52	0.131
115.09	80.51	0.131
115.09	80.51	0.131
115.09	80.50	0.131
115.09	80.49	0.131
115.09	80.48	0.131
115.10	80.47	0.131
115.09	80.52	0.131
115.10	80.47	0.131
115.10	80.46	0.131
115.10	80.45	0.131
115.10	80.44	0.131
115.10	80.43	0.131
115.10	80.42	0.131
115.10	80.46	0.131
115.10	80.46	0.131
115.10	80.45	0.131
115.10	80.44	0.131
115.10	80.43	0.131
115.10	80.42	0.131
115.11	80.41	0.131
115.10	80.46	0.131
115.11	80.41	0.131
115.11	80.40	0.131
115.11	80.39	0.131
115.11	80.38	0.131
115.11	80.37	0.131
115.12	80.36	0.131
115.11	80.41	0.131
115.11	80.41	0.131
115.11	80.39	0.131
115.11	80.38	0.131
115.11	80.37	0.131
115.12	80.36	0.131
115.12	80.36	0.131
115.11	80.40	0.131
115.12	80.36	0.131
115.12	80.34	0.131
115.12	80.33	0.131
115.13	80.32	0.131
115.13	80.31	0.131
115.13	80.31	0.131
115.12	80.35	0.131
115.12	80.35	0.131
115.12	80.33	0.131
115.13	80.32	0.131
115.13	80.31	0.131
115.13	80.31	0.131
115.13	80.30	0.131
115.12	80.34	0.131
115.13	80.29	0.131
115.13	80.28	0.131
115.14	80.27	0.131
115.14	80.26	0.131
115.14	80.26	0.131
115.14	80.25	0.131
115.13	80.30	0.131
115.13	80.29	0.131
115.14	80.27	0.131
115.14	80.26	0.131
115.14	80.26	0.131
115.14	80.25	0.131
115.14	80.24	0.131
115.13	80.28	0.131
115.14	80.24	0.131
115.15	80.22	0.131
115.15	80.22	0.131
115.15	80.21	0.131
115.15	80.20	0.131
115.15	80.19	0.131
115.14	80.23	0.131
115.14	80.23	0.131
115.15	80.22	0.131
115.15	80.21	0.131
115.15	80.20	0.131
115.15	80.19	0.131
115.15	80.18	0.131
115.15	80.22	0.131
115.15	80.18	0.131
115.16	80.17	0.131
115.16	80.16	0.131
115.16	80.15	0.131
115.16	80.14	0.131
115.16	80.13	0.131
115.16	80.12	0.131
115.15	80.17	0.131
115.15	80.17	0.131
115.16	80.16	0.131
115.16	80.15	0.131
115.16	80.14	0.131
115.16	80.13	0.131
115.16	80.12	0.131
115.17	80.11	0.131
115.17	80.11	0.131
115.16	80.17	0.131
115.17	80.11	0.131
115.17	80.10	0.131
115.17	80.09	0.131
115.17	80.08	0.131
115.17	80.11	0.131
115.17	80.10	0.131
115.17	80.08	0.131
115.18	80.07	0.131
115.17	80.09	0.131
115.18	80.07	0.131
115.18	80.06	0.131
115.18	80.05	0.131
115.18	80.04	0.131
115.18	80.03	0.131
115.19	80.02	0.131
115.18	80.07	0.131
115.18	80.06	0.131
115.18	80.05	0.131
115.18	80.04	0.131
115.18	80.03	0.131
115.19	80.02	0.131
115.18	80.07	0.131
115.19	80.01	0.131
115.19	80.00	0.131
115.19	79.99	0.131
115.19	79.98	0.131
115.20	79.97	0.131
115.20	79.96	0.131
115.19	80.01	0.131
115.19	80.01	0.131
115.19	80.00	0.131
115.19	79.99	0.131
115.19	79.98	0.131
115.20	79.97	0.131
115.20	79.96	0.131
115.20	79.96	0.131
115.19	80.01	0.131
115.20	79.96	0.131
115.20	79.94	0.131
115.20	79.93	0.131
115.20	79.92	0.131
115.21	79.92	0.131
115.21	79.91	0.131
115.21	79.90	0.131
115.21	79.89	0.131
115.20	79.95	0.131
115.20	79.95	0.131
115.20	79.93	0.131
115.20	79.92	0.131
115.21	79.92	0.131
115.21	79.91	0.131
115.21	79.90	0.131
115.21	79.89	0.131
115.21	79.88	0.131
115.20	79.94	0.131
115.21	79.88	0.131
115.22	79.86	0.131
115.22	79.86	0.131
115.22	79.85	0.131
115.22	79.84	0.131
115.22	79.83	0.131
115.23	79.82	0.131
115.21	79.87	0.131
115.21	79.87	0.131
115.22	79.86	0.131
115.22	79.85	0.131
115.22	79.84	0.131
115.22	79.83	0.131
115.23	79.82	0.131
115.23	79.82	0.131
115.22	79.86	0.131
115.23	79.82	0.131
115.23	79.80	0.131
115.23	79.79	0.131
115.23	79.78	0.131
115.24	79.77	0.131
115.24	79.76	0.131
115.24	79.76	0.131
115.24	79.75	0.131
115.24	79.74	0.131
115.24	79.73	0.131
115.25	79.72	0.131
115.25	79.71	0.131
115.25	79.71	0.131
115.23	79.81	0.131
115.23	79.81	0.131
115.23	79.79	0.131
115.23	79.78	0.131
115.24	79.77	0.131
115.24	79.76	0.131
115.24	79.76	0.131
115.24	79.75	0.131
115.24	79.74	0.131
115.24	79.73	0.131
115.25	79.72	0.131
115.25	79.71	0.131
115.25	79.71	0.131
115.25	79.70	0.131
115.23	79.80	0.131
115.25	79.70	0.131
115.25	79.68	0.131
115.25	79.67	0.131
115.26	79.67	0.131
115.26	79.66	0.131
115.26	79.65	0.131
115.25	79.69	0.131
115.25	79.69	0.131
115.25	79.67	0.131
115.26	79.67	0.131
115.26	79.66	0.131
115.26	79.65	0.131
115.26	79.64	0.131
115.26	79.63	0.131
115.25	79.68	0.131
115.26	79.64	0.131
115.26	79.62	0.131
115.27	79.62	0.131
115.27	79.61	0.131
115.26	79.63	0.131
115.27	79.60	0.131
115.27	79.58	0.131
115.28	79.57	0.131
115.28	79.57	0.131
115.27	79.59	0.131
115.26	79.62	0.131
115.27	79.61	0.131
115.27	79.60	0.131
115.27	79.59	0.131
115.27	79.58	0.131
115.28	79.57	0.131
115.28	79.57	0.131
115.28	79.56	0.131
115.27	79.62	0.131
115.28	79.56	0.131
115.28	79.54	0.131
115.28	79.53	0.131
115.29	79.52	0.131
115.29	79.51	0.131
115.28	79.55	0.131
115.28	79.55	0.131
115.28	79.53	0.131
115.29	79.52	0.131
115.29	79.51	0.131
115.28	79.54	0.131
115.29	79.51	0.131
115.29	79.49	0.131
115.29	79.48	0.131
115.30	79.47	0.131
115.30	79.47	0.131
115.30	79.46	0.131
115.29	79.50	0.131
115.29	79.51	0.131
115.29	79.49	0.131
115.29	79.48	0.131
115.30	79.47	0.131
115.30	79.47	0.131
115.30	79.46	0.131
115.29	79.50	0.131
115.30	79.45	0.131
115.30	79.43	0.131
115.30	79.42	0.131
115.31	79.41	0.131
115.30	79.44	0.131
115.30	79.45	0.131
115.30	79.43	0.131
115.30	79.42	0.131
115.31	79.41	0.131
115.31	79.41	0.131
115.30	79.44	0.131
115.31	79.41	0.131
115.31	79.39	0.131
115.31	79.38	0.131
115.31	79.37	0.131
115.32	79.36	0.131
115.32	79.36	0.131
115.31	79.40	0.131
115.31	79.40	0.131
115.31	79.38	0.131
115.31	79.37	0.131
115.32	79.36	0.131
115.32	79.36	0.131
115.32	79.35	0.131
115.31	79.39	0.131
115.32	79.35	0.131
115.32	79.33	0.131
115.33	79.32	0.131
115.33	79.31	0.131
115.33	79.31	0.131
115.32	79.34	0.131
115.32	79.34	0.131
115.33	79.32	0.131
115.33	79.31	0.131
115.33	79.31	0.131
115.33	79.30	0.131
115.33	79.29	0.131
115.32	79.33	0.131
115.33	79.30	0.131
115.33	79.28	0.131
115.34	79.27	0.131
115.34	79.26	0.131
115.33	79.29	0.131
115.33	79.28	0.131
115.34	79.26	0.131
115.34	79.26	0.131
115.34	79.25	0.131
115.34	79.24	0.131
115.34	79.23	0.131
115.34	79.27	0.131
115.34	79.26	0.131
115.34	79.24	0.131
115.34	79.23	0.131
115.35	79.22	0.131
115.35	79.21	0.131
115.34	79.25	0.131
115.35	79.22	0.131
115.35	79.21	0.131
115.35	79.20	0.131
115.35	79.19	0.131
115.35	79.18	0.131
115.35	79.21	0.131
115.35	79.21	0.131
115.35	79.19	0.131
115.35	79.18	0.131
115.35	79.17	0.131
115.36	79.17	0.131
115.35	79.20	0.131
115.35	79.17	0.131
115.36	79.16	0.131
115.36	79.15	0.131
115.36	79.14	0.131
115.36	79.13	0.131
115.36	79.12	0.131
115.37	79.11	0.131
115.37	79.11	0.131
115.37	79.10	0.131
115.36	79.17	0.131
115.36	79.16	0.131
115.36	79.14	0.131
115.36	79.13	0.131
115.36	79.12	0.131
115.37	79.11	0.131
115.37	79.11	0.131
115.37	79.10	0.131
115.36	79.15	0.131
115.37	79.09	0.131
115.38	79.07	0.131
115.38	79.06	0.131
115.38	79.06	0.131
115.38	79.05	0.131
115.38	79.04	0.131
115.38	79.03	0.131
115.39	79.02	0.131
115.39	79.02	0.131
115.39	79.01	0.131
115.39	79.00	0.131
115.39	78.99	0.131
115.39	78.98	0.131
115.37	79.08	0.131
115.37	79.09	0.131
115.38	79.07	0.131
115.38	79.06	0.131
115.38	79.06	0.131
115.38	79.05	0.131
115.38	79.04	0.131
115.38	79.03	0.131
115.39	79.02	0.131
115.39	79.02	0.131
115.39	79.01	0.131
115.39	79.00	0.131
115.39	78.99	0.131
115.39	78.98	0.131
115.37	79.08	0.131
115.40	78.97	0.131
115.40	78.96	0.131
115.40	78.95	0.131
115.40	78.94	0.131
115.40	78.93	0.131
115.40	78.97	0.131
115.40	78.97	0.131
115.40	78.96	0.131
115.40	78.95	0.131
115.40	78.94	0.131
115.40	78.93	0.131
115.40	78.92	0.131
115.40	78.97	0.131
115.40	78.92	0.131
115.41	78.91	0.130
115.41	78.90	0.130
115.41	78.89	0.130
115.41	78.88	0.130
115.41	78.87	0.130
115.41	78.91	0.131
115.41	78.91	0.131
115.41	78.90	0.130
115.41	78.89	0.130
115.41	78.88	0.130
115.41	78.87	0.130
115.42	78.87	0.130
115.41	78.91	0.130
115.42	78.87	0.130
115.42	78.85	0.130
115.42	78.84	0.130
115.42	78.83	0.130
115.42	78.86	0.130
115.42	78.86	0.130
115.42	78.84	0.130
115.42	78.83	0.130
115.43	78.82	0.130
115.42	78.85	0.130
115.43	78.82	0.130
115.43	78.81	0.130
115.43	78.80	0.130
115.43	78.79	0.130
115.43	78.81	0.130
115.43	78.81	0.130
115.43	78.80	0.130
115.43	78.79	0.130
115.43	78.78	0.130
115.43	78.81	0.130
115.43	78.78	0.130
115.44	78.77	0.130
115.44	78.76	0.130
115.44	78.75	0.130
115.44	78.74	0.130
115.44	78.77	0.130
115.44	78.77	0.130
115.44	78.76	0.130
115.44	78.75	0.130
115.44	78.74	0.130
115.44	78.73	0.130
115.44	78.77	0.130
115.44	78.73	0.130
115.45	78.72	0.130
115.45	78.71	0.130
115.45	78.70	0.130
115.45	78.69	0.130
115.45	78.68	0.130
115.45	78.72	0.130
115.45	78.72	0.130
115.45	78.71	0.130
115.45	78.70	0.130
115.45	78.69	0.130
115.45	78.68	0.130
115.45	78.67	0.130
115.45	78.72	0.130
115.45	78.67	0.130
115.46	78.66	0.130
115.46	78.65	0.130
115.46	78.64	0.130
115.46	78.63	0.130
115.46	78.62	0.130
115.46	78.66	0.130
115.46	78.66	0.130
115.46	78.65	0.130
115.46	78.64	0.130
115.46	78.63	0.130
115.46	78.62	0.130
115.46	78.66	0.130
115.47	78.62	0.130
115.47	78.60	0.130
115.47	78.59	0.130
115.47	78.58	0.130
115.48	78.57	0.130
115.47	78.61	0.130
115.47	78.62	0.130
115.47	78.60	0.130
115.47	78.59	0.130
115.47	78.58	0.130
115.48	78.57	0.130
115.48	78.56	0.130
115.47	78.61	0.130
115.48	78.56	0.130
115.48	78.55	0.130
115.48	78.54	0.130
115.48	78.53	0.130
115.49	78.52	0.130
115.49	78.52	0.130
115.48	78.56	0.130
115.48	78.56	0.130
115.48	78.54	0.130
115.48	78.53	0.130
115.49	78.52	0.130
115.49	78.52	0.130
115.48	78.55	0.130
115.49	78.51	0.130
115.49	78.49	0.130
115.49	78.48	0.130
115.50	78.47	0.130
115.50	78.46	0.130
115.49	78.50	0.130
115.49	78.51	0.130
115.49	78.49	0.130
115.49	78.48	0.130
115.50	78.47	0.130
115.50	78.46	0.130
115.50	78.46	0.130
115.49	78.50	0.130
115.50	78.45	0.130
115.50	78.44	0.130
115.50	78.43	0.130
115.50	78.46	0.130
115.50	78.45	0.130
115.50	78.43	0.130
115.50	78.42	0.130
115.51	78.42	0.130
115.51	78.41	0.130
115.50	78.44	0.130
115.50	78.42	0.130
115.51	78.41	0.130
115.51	78.40	0.130
115.51	78.42	0.130
115.51	78.39	0.130
115.51	78.37	0.130
115.52	78.37	0.130
115.52	78.36	0.130
115.52	78.35	0.130
115.51	78.38	0.130
115.51	78.40	0.130
115.51	78.38	0.130
115.51	78.37	0.130
115.52	78.37	0.130
115.52	78.36	0.130
115.52	78.35	0.130
115.52	78.34	0.130
115.51	78.39	0.130
115.52	78.34	0.130
115.53	78.32	0.130
115.53	78.32	0.130
115.53	78.31	0.130
115.53	78.30	0.130
115.53	78.29	0.130
115.53	78.28	0.130
115.54	78.27	0.130
115.54	78.27	0.130
115.54	78.26	0.130
115.54	78.25	0.130
115.52	78.33	0.130
115.52	78.33	0.130
115.53	78.32	0.130
115.53	78.31	0.130
115.53	78.30	0.130
115.53	78.29	0.130
115.53	78.28	0.130
115.54	78.27	0.130
115.54	78.27	0.130
115.54	78.26	0.130
115.54	78.25	0.130
115.53	78.32	0.130
115.54	78.24	0.130
115.55	78.22	0.130
115.55	78.22	0.130
115.55	78.21	0.130
115.55	78.20	0.130
115.55	78.19	0.130
115.55	78.18	0.130
115.55	78.17	0.130
115.56	78.17	0.130
115.54	78.23	0.130
115.54	78.24	0.130
115.55	78.22	0.130
115.55	78.22	0.130
115.55	78.21	0.130
115.55	78.20	0.130
115.55	78.19	0.130
115.55	78.18	0.130
115.55	78.17	0.130
115.56	78.17	0.130
115.56	78.16	0.130
115.54	78.23	0.130
115.56	78.16	0.130
115.56	78.14	0.130
115.56	78.13	0.130
115.56	78.12	0.130
115.57	78.12	0.130
115.57	78.11	0.130
115.56	78.15	0.130
115.56	78.15	0.130
115.56	78.13	0.130
115.56	78.12	0.130
115.57	78.12	0.130
115.57	78.11	0.130
115.57	78.10	0.130
115.56	78.14	0.130
115.57	78.10	0.130
115.57	78.08	0.130
115.58	78.07	0.130
115.58	78.07	0.130
115.57	78.09	0.130
115.57	78.09	0.130
115.58	78.07	0.130
115.58	78.07	0.130
115.58	78.06	0.130
115.58	78.05	0.130
115.58	78.04	0.130
115.57	78.08	0.130
115.58	78.06	0.130
115.58	78.04	0.130
115.58	78.03	0.130
115.59	78.02	0.130
115.58	78.05	0.130
115.59	78.02	0.130
115.59	78.00	0.130
115.59	77.99	0.130
115.59	77.98	0.130
115.59	78.01	0.130
115.58	78.03	0.130
115.59	78.02	0.130
115.59	78.01	0.130
115.59	78.00	0.130
115.59	77.99	0.130
115.59	77.98	0.130
115.59	78.02	0.130
115.60	77.97	0.130
115.60	77.96	0.130
115.60	77.95	0.130
115.60	77.94	0.130
115.60	77.97	0.130
115.60	77.97	0.130
115.60	77.96	0.130
115.60	77.95	0.130
115.60	77.94	0.130
115.60	77.93	0.130
115.60	77.97	0.130
115.60	77.93	0.130
115.61	77.92	0.130
115.61	77.91	0.130
115.61	77.90	0.130
115.61	77.89	0.130
115.61	77.88	0.130
115.60	77.92	0.130
115.60	77.92	0.130
115.61	77.91	0.130
115.61	77.90	0.130
115.61	77.89	0.130
115.61	77.88	0.130
115.61	77.87	0.130
115.62	77.87	0.130
115.61	77.92	0.130
115.61	77.87	0.130
115.62	77.86	0.130
115.62	77.85	0.130
115.62	77.84	0.130
115.62	77.83	0.130
115.62	77.87	0.130
115.62	77.86	0.130
115.62	77.84	0.130
115.62	77.83	0.130
115.62	77.85	0.130
115.63	77.82	0.130
115.63	77.81	0.130
115.63	77.80	0.130
115.63	77.79	0.130
115.63	77.82	0.130
115.63	77.82	0.130
115.63	77.81	0.130
115.63	77.80	0.130
115.63	77.79	0.130
115.63	77.78	0.130
115.63	77.82	0.130
115.63	77.78	0.130
115.64	77.77	0.130
115.64	77.76	0.130
115.64	77.75	0.130
115.64	77.74	0.130
115.64	77.73	0.130
115.65	77.73	0.130
115.64	77.77	0.130
115.64	77.77	0.130
115.64	77.76	0.130
115.64	77.75	0.130
115.64	77.74	0.130
115.64	77.73	0.130
115.65	77.73	0.130
115.64	77.77	0.130
115.65	77.72	0.130
115.65	77.70	0.130
115.65	77.69	0.130
115.65	77.68	0.130
115.65	77.68	0.130
115.65	77.71	0.130
115.65	77.72	0.130
115.65	77.70	0.130
115.65	77.69	0.130
115.65	77.68	0.130
115.65	77.68	0.130
115.66	77.67	0.130
115.65	77.71	0.130
115.66	77.67	0.130
115.66	77.65	0.130
115.66	77.64	0.130
115.66	77.63	0.130
115.66	77.63	0.130
115.67	77.62	0.130
115.66	77.66	0.130
115.66	77.66	0.130
115.66	77.64	0.130
115.66	77.63	0.130
115.66	77.63	0.130
115.67	77.62	0.130
115.67	77.61	0.130
115.66	77.65	0.130
115.67	77.61	0.130
115.67	77.59	0.130
115.67	77.58	0.130
115.68	77.57	0.130
115.68	77.57	0.130
115.68	77.56	0.130
115.67	77.60	0.130
115.67	77.60	0.130
115.67	77.58	0.130
115.68	77.57	0.130
115.68	77.57	0.130
115.68	77.56	0.130
115.67	77.59	0.130
115.68	77.55	0.130
115.68	77.53	0.130
115.69	77.52	0.130
115.69	77.52	0.130
115.68	77.54	0.130
115.68	77.55	0.130
115.68	77.53	0.130
115.69	77.52	0.130
115.69	77.52	0.130
115.69	77.51	0.130
115.68	77.54	0.130
115.69	77.51	0.130
115.69	77.49	0.130
115.69	77.48	0.130
115.70	77.48	0.130
115.70	77.47	0.130
115.70	77.46	0.130
115.70	77.45	0.130
115.70	77.44	0.130
115.70	77.43	0.130
115.69	77.50	0.130
115.69	77.50	0.130
115.69	77.48	0.130
115.70	77.48	0.130
115.70	77.47	0.130
115.70	77.46	0.130
115.70	77.45	0.130
115.70	77.44	0.130
115.70	77.43	0.130
115.70	77.43	0.130
115.69	77.49	0.130
115.70	77.43	0.130
115.71	77.41	0.130
115.71	77.40	0.130
115.71	77.39	0.130
115.71	77.38	0.130
115.71	77.37	0.130
115.72	77.37	0.130
115.72	77.36	0.130
115.72	77.35	0.130
115.72	77.34	0.130
115.72	77.33	0.130
115.73	77.33	0.130
115.73	77.32	0.130
115.73	77.31	0.130
115.71	77.42	0.130
115.71	77.42	0.130
115.71	77.40	0.130
115.71	77.39	0.130
115.71	77.38	0.130
115.71	77.37	0.130
115.72	77.37	0.130
115.72	77.36	0.130
115.72	77.35	0.130
115.72	77.34	0.130
115.72	77.33	0.130
115.73	77.33	0.130
115.73	77.32	0.130
115.73	77.31	0.130
115.73	77.30	0.130
115.71	77.41	0.130
115.73	77.30	0.130
115.73	77.28	0.130
115.74	77.28	0.130
115.74	77.27	0.130
115.74	77.26	0.130
115.73	77.29	0.130
115.73	77.29	0.130
115.74	77.28	0.130
115.74	77.27	0.130
115.74	77.26	0.130
115.74	77.25	0.130
115.73	77.28	0.130
115.74	77.25	0.130
115.74	77.23	0.130
115.75	77.22	0.130
115.75	77.22	0.130
115.75	77.21	0.130
115.74	77.24	0.130
115.74	77.24	0.130
115.75	77.22	0.130
115.75	77.22	0.130
115.75	77.21	0.130
115.75	77.20	0.130
115.74	77.23	0.130
115.75	77.20	0.130
115.75	77.18	0.130
115.75	77.17	0.130
115.76	77.17	0.130
115.76	77.16	0.130
115.76	77.15	0.130
115.75	77.19	0.130
115.75	77.19	0.130
115.75	77.17	0.130
115.76	77.17	0.130
115.76	77.16	0.130
115.76	77.15	0.130
115.76	77.14	0.130
115.75	77.18	0.130
115.76	77.14	0.130
